account_id,marketing_channel,sharp_yn,country_group,account_open_year,account_open_month,sharp_flag
7820,Direct,N,Ireland,2018,3,0
7821,Display,Y,United Kingdom,2013,5,1
7822,Affiliates,Y,United Kingdom,2017,1,1
7823,PPC Brand,Y,United Kingdom,2016,7,1
7824,PPC Brand,Y,United Kingdom,2015,10,1
7825,PPC Brand,Y,United Kingdom,2018,3,1
7826,Other,Y,Ireland,2004,12,1
7827,Direct,N,United Kingdom,2016,10,0
7828,Direct,N,United Kingdom,2017,3,0
7829,SEO,Y,United Kingdom,2016,3,1
7830,SEO,Y,Other,2018,7,1
7831,PPC ASA,N,United Kingdom,2018,4,0
7832,PPC Brand,Y,Ireland,2016,1,1
7833,Direct,N,United Kingdom,2017,9,0
7834,Affiliates,Y,United Kingdom,2016,11,1
7835,Direct,N,United Kingdom,2017,12,0
7836,Display,N,United Kingdom,2016,3,0
7837,Direct,N,United Kingdom,2016,4,0
7838,SEO,N,United Kingdom,2018,4,0
7839,SEO,N,Ireland,2016,9,0
7840,Affiliates,Y,United Kingdom,2018,6,1
7841,PPC Brand,N,United Kingdom,2012,8,0
7842,PPC (inc Competitor),N,United Kingdom,2018,10,0
7843,Affiliates,Y,United Kingdom,2011,6,1
7844,PPC (inc Competitor),N,United Kingdom,2018,12,0
7845,Direct,Y,United Kingdom,2017,7,1
7846,Direct,Y,United Kingdom,2014,2,1
7847,SEO,N,United Kingdom,2014,4,0
7848,PPC Brand,N,United Kingdom,2017,3,0
7849,Affiliates,N,United Kingdom,2018,4,0
7850,Direct,N,Ireland,2018,7,0
7851,Direct,Y,United Kingdom,2014,9,1
7852,Direct,Y,United Kingdom,2005,1,1
7853,Direct,Y,United Kingdom,2018,8,1
7854,Affiliates,Y,United Kingdom,2016,1,1
7855,Direct,N,United Kingdom,2017,4,0
7856,Direct,N,United Kingdom,2014,4,0
7857,PPC Brand,N,United Kingdom,2013,11,0
7858,Direct,Y,United Kingdom,2004,6,1
7859,Direct,Y,United Kingdom,2016,2,1
7860,Affiliates,Y,United Kingdom,2015,5,1
7861,PPC (inc Competitor),N,United Kingdom,2012,6,0
7862,Affiliates,Y,United Kingdom,2013,11,1
7863,Social,N,United Kingdom,2018,11,0
7864,Social,N,United Kingdom,2017,6,0
7865,SEO,N,United Kingdom,2009,4,0
7866,PPC Brand,N,United Kingdom,2016,7,0
7867,Direct,N,United Kingdom,2015,2,0
7868,Affiliates,N,United Kingdom,2007,8,0
7869,Direct,N,United Kingdom,2011,9,0
7870,Affiliates,N,United Kingdom,2010,9,0
7871,Direct,N,United Kingdom,2011,4,0
7872,SEO,N,United Kingdom,2016,8,0
7873,Direct,N,United Kingdom,2014,4,0
7874,Direct,N,United Kingdom,2017,4,0
7875,Affiliates,N,United Kingdom,2016,4,0
7876,Direct,Y,United Kingdom,2017,1,1
7877,Direct,N,United Kingdom,2014,9,0
7878,Affiliates,Y,United Kingdom,2018,3,1
7879,Direct,Y,United Kingdom,2014,1,1
7880,Affiliates,N,United Kingdom,2014,9,0
7881,Display,N,United Kingdom,2018,3,0
7882,Display,N,United Kingdom,2018,3,0
7883,SEO,N,Ireland,2007,12,0
7884,SEO,N,Ireland,2017,5,0
7885,PPC Brand,N,Ireland,2016,5,0
7886,SEO,N,United Kingdom,2017,4,0
7887,PPC Brand,Y,United Kingdom,2018,7,1
7888,Direct,Y,Other,2018,1,1
7889,Affiliates,Y,United Kingdom,2018,4,1
7890,Direct,N,United Kingdom,2018,5,0
7891,Affiliates,N,United Kingdom,2018,4,0
7892,Affiliates,N,United Kingdom,2018,6,0
7893,Affiliates,Y,United Kingdom,2018,7,1
7894,PPC Brand,N,United Kingdom,2018,3,0
7895,PPC Brand,N,United Kingdom,2018,4,0
7896,Direct,N,United Kingdom,2018,2,0
7897,Direct,N,United Kingdom,2018,9,0
7898,PPC Brand,N,United Kingdom,2018,6,0
7899,PPC Brand,N,United Kingdom,2018,7,0
7900,SEO,N,United Kingdom,2018,7,0
7901,Direct,N,United Kingdom,2018,5,0
7902,Direct,N,United Kingdom,2018,7,0
7903,PPC Brand,N,United Kingdom,2018,4,0
7904,Direct,N,United Kingdom,2018,4,0
7905,PPC Brand,N,United Kingdom,2018,2,0
7906,Direct,N,United Kingdom,2018,4,0
7907,Direct,Y,Ireland,2017,8,1
7908,Direct,N,Ireland,2004,3,0
7909,Affiliates,Y,United Kingdom,2016,11,1
7910,Direct,N,United Kingdom,2015,9,0
7911,SEO,Y,Other,2018,3,1
7912,Affiliates,N,United Kingdom,2018,2,0
7913,Affiliates,N,United Kingdom,2018,6,0
7914,Affiliates,N,United Kingdom,2018,9,0
7915,PPC (inc Competitor),N,United Kingdom,2018,4,0
7916,Affiliates,N,United Kingdom,2018,4,0
7917,PPC Brand,N,United Kingdom,2011,10,0
7918,SEO,Y,United Kingdom,2012,9,1
7919,Affiliates,Y,United Kingdom,2002,7,1
7920,PPC Brand,N,United Kingdom,2012,5,0
7921,PPC Brand,N,Ireland,2018,7,0
7922,Direct,N,Ireland,2011,3,0
7923,Display,N,Ireland,2016,4,0
7924,Social,N,United Kingdom,2017,4,0
7925,Display,N,United Kingdom,2017,4,0
7926,SEO,N,United Kingdom,2015,10,0
7927,PPC Brand,N,United Kingdom,2013,4,0
7928,Direct,N,United Kingdom,2017,10,0
7929,SEO,N,Ireland,2009,7,0
7930,Affiliates,N,United Kingdom,2017,7,0
7931,Social,N,United Kingdom,2017,5,0
7932,SEO,N,United Kingdom,2012,9,0
7933,Affiliates,N,United Kingdom,2015,5,0
7934,PPC (inc Competitor),N,United Kingdom,2015,4,0
7935,Direct,N,United Kingdom,2017,6,0
7936,Direct,N,United Kingdom,2015,8,0
7937,Direct,N,United Kingdom,2015,4,0
7938,PPC Brand,Y,United Kingdom,2018,11,1
7939,PPC Brand,Y,United Kingdom,2018,10,1
7940,Affiliates,N,United Kingdom,2018,6,0
7941,Direct,N,Ireland,2014,6,0
7942,Direct,N,Ireland,2003,4,0
7943,Affiliates,N,United Kingdom,2018,10,0
7944,SEO,N,Ireland,2018,10,0
7945,PPC Brand,N,United Kingdom,2018,10,0
7946,SEO,N,Ireland,2018,10,0
7947,PPC (inc Competitor),N,United Kingdom,2018,11,0
7948,Direct,Y,United Kingdom,2006,1,1
7949,Affiliates,Y,United Kingdom,2014,3,1
7950,SEO,Y,United Kingdom,2018,8,1
7951,Affiliates,Y,United Kingdom,2017,3,1
7952,Direct,N,United Kingdom,2017,7,0
7953,Direct,N,United Kingdom,2004,2,0
7954,Display,N,United Kingdom,2018,3,0
7955,SEO,N,United Kingdom,2018,4,0
7956,PPC (inc Competitor),N,United Kingdom,2018,4,0
7957,Affiliates,N,United Kingdom,2016,8,0
7958,Affiliates,N,United Kingdom,2018,2,0
7959,Direct,N,United Kingdom,2018,9,0
7960,PPC Brand,N,United Kingdom,2012,3,0
7961,SEO,N,United Kingdom,2017,1,0
7962,Affiliates,N,United Kingdom,2010,9,0
7963,Direct,N,United Kingdom,2018,6,0
7964,Affiliates,N,United Kingdom,2018,6,0
7965,Direct,N,United Kingdom,2018,1,0
7966,PPC Brand,N,United Kingdom,2017,8,0
7967,Affiliates,N,United Kingdom,2018,1,0
7968,Direct,Y,United Kingdom,2015,5,1
7969,SEO,N,United Kingdom,2017,1,0
7970,SEO,N,United Kingdom,2015,6,0
7971,SEO,Y,United Kingdom,2016,3,1
7972,Affiliates,N,United Kingdom,2017,7,0
7973,Social,Y,United Kingdom,2014,9,1
7974,Other,N,United Kingdom,2016,5,0
7975,PPC (inc Competitor),N,United Kingdom,2016,5,0
7976,PPC (inc Competitor),N,United Kingdom,2015,11,0
7977,Direct,N,Ireland,2010,3,0
7978,Other,Y,United Kingdom,2018,11,1
7979,Affiliates,Y,United Kingdom,2018,7,1
7980,SEO,N,United Kingdom,2013,8,0
7981,Direct,N,United Kingdom,2018,4,0
7982,PPC (inc Competitor),N,United Kingdom,2018,8,0
7983,Direct,Y,United Kingdom,2015,9,1
7984,PPC ASA,N,United Kingdom,2017,8,0
7985,Direct,N,United Kingdom,2017,8,0
7986,Direct,N,United Kingdom,2017,8,0
7987,Affiliates,N,United Kingdom,2018,6,0
7988,Direct,N,United Kingdom,2018,6,0
7989,SEO,N,United Kingdom,2018,4,0
7990,PPC Brand,N,United Kingdom,2016,7,0
7991,Direct,N,United Kingdom,2018,3,0
7992,PPC (inc Competitor),N,United Kingdom,2016,6,0
7993,Direct,N,United Kingdom,2017,1,0
7994,Affiliates,Y,United Kingdom,2018,11,1
7995,Affiliates,Y,United Kingdom,2018,3,1
7996,Direct,N,Ireland,2007,3,0
7997,SEO,N,United Kingdom,2014,4,0
7998,Direct,N,United Kingdom,2013,11,0
7999,Affiliates,N,United Kingdom,2013,4,0
8000,Direct,Y,Other,2018,11,1
8001,Affiliates,N,United Kingdom,2008,11,0
8002,Direct,Y,United Kingdom,2005,10,1
8003,Affiliates,Y,United Kingdom,2014,4,1
8004,Affiliates,N,United Kingdom,2018,7,0
8005,Affiliates,Y,United Kingdom,2017,2,1
8006,Affiliates,N,United Kingdom,2013,3,0
8007,SEO,N,United Kingdom,2013,2,0
8008,Display,N,United Kingdom,2017,9,0
8009,SEO,N,United Kingdom,2016,4,0
8010,SEO,N,United Kingdom,2015,3,0
8011,SEO,Y,United Kingdom,2018,4,1
8012,Direct,N,United Kingdom,2013,4,0
8013,Direct,N,United Kingdom,2018,1,0
8014,Direct,N,United Kingdom,2016,4,0
8015,Display,Y,United Kingdom,2017,5,1
8016,Social,Y,United Kingdom,2018,6,1
8017,SEO,Y,Other,2018,11,1
8018,PPC Brand,N,United Kingdom,2017,4,0
8019,Display,N,United Kingdom,2018,5,0
8020,Affiliates,N,Ireland,2012,3,0
8021,Affiliates,N,United Kingdom,2012,4,0
8022,Affiliates,Y,United Kingdom,2015,6,1
8023,SEO,N,United Kingdom,2016,7,0
8024,SEO,Y,Other,2018,5,1
8025,SEO,Y,United Kingdom,2016,11,1
8026,SEO,N,United Kingdom,2016,4,0
8027,SEO,N,United Kingdom,2017,5,0
8028,PPC Brand,N,Ireland,2018,3,0
8029,Direct,N,United Kingdom,2018,5,0
8030,PPC (inc Competitor),N,United Kingdom,2018,4,0
8031,PPC Brand,N,United Kingdom,2018,4,0
8032,Direct,N,United Kingdom,2018,3,0
8033,Affiliates,N,United Kingdom,2018,8,0
8034,Direct,N,United Kingdom,2018,6,0
8035,PPC Brand,N,United Kingdom,2018,4,0
8036,Direct,N,United Kingdom,2018,1,0
8037,Social,N,United Kingdom,2018,7,0
8038,PPC Brand,N,United Kingdom,2018,4,0
8039,PPC Brand,N,United Kingdom,2018,2,0
8040,Direct,N,United Kingdom,2018,4,0
8041,PPC (inc Competitor),N,United Kingdom,2018,4,0
8042,SEO,N,United Kingdom,2018,6,0
8043,Direct,N,United Kingdom,2018,7,0
8044,Direct,N,United Kingdom,2018,5,0
8045,Affiliates,N,United Kingdom,2018,4,0
8046,PPC (inc Competitor),N,United Kingdom,2018,4,0
8047,Affiliates,N,United Kingdom,2018,7,0
8048,Affiliates,N,United Kingdom,2014,5,0
8049,Affiliates,N,United Kingdom,2010,3,0
8050,PPC Brand,N,Ireland,2010,7,0
8051,Direct,N,Ireland,2017,4,0
8052,Direct,N,Ireland,2017,7,0
8053,Direct,N,Ireland,2016,6,0
8054,SEO,N,Ireland,2015,3,0
8055,SEO,N,Ireland,2018,1,0
8056,Display,N,Ireland,2016,1,0
8057,Direct,N,Ireland,2008,4,0
8058,SEO,N,United Kingdom,2015,7,0
8059,Affiliates,N,United Kingdom,2013,4,0
8060,PPC Brand,N,United Kingdom,2016,12,0
8061,Direct,N,United Kingdom,2016,4,0
8062,PPC (inc Competitor),N,United Kingdom,2014,3,0
8063,Affiliates,N,United Kingdom,2013,4,0
8064,Direct,N,United Kingdom,2014,3,0
8065,Direct,N,Ireland,2008,9,0
8066,Direct,N,Ireland,2012,4,0
8067,PPC Brand,N,United Kingdom,2015,12,0
8068,Direct,N,Ireland,2003,7,0
8069,SEO,N,United Kingdom,2012,1,0
8070,SEO,N,Ireland,2010,4,0
8071,SEO,Y,Ireland,2017,6,1
8072,Direct,Y,United Kingdom,2011,5,1
8073,Direct,Y,Ireland,2008,3,1
8074,Affiliates,N,United Kingdom,2018,10,0
8075,PPC Brand,N,United Kingdom,2018,10,0
8076,Direct,N,United Kingdom,2016,12,0
8077,Direct,N,Ireland,2018,7,0
8078,Direct,N,United Kingdom,2016,3,0
8079,SEO,N,United Kingdom,2016,6,0
8080,Social,N,United Kingdom,2016,4,0
8081,Direct,N,United Kingdom,2017,8,0
8082,Affiliates,N,United Kingdom,2011,2,0
8083,Direct,N,United Kingdom,2016,4,0
8084,Direct,N,United Kingdom,2016,4,0
8085,Direct,N,United Kingdom,2013,4,0
8086,SEO,N,United Kingdom,2011,8,0
8087,Display,N,United Kingdom,2017,4,0
8088,PPC (inc Competitor),N,United Kingdom,2016,9,0
8089,Direct,N,Ireland,2014,4,0
8090,Direct,N,Ireland,2013,2,0
8091,Direct,N,United Kingdom,2010,8,0
8092,Affiliates,Y,United Kingdom,2018,10,1
8093,PPC Brand,N,United Kingdom,2018,12,0
8094,SEO,N,United Kingdom,2018,12,0
8095,PPC Brand,N,United Kingdom,2018,11,0
8096,Social,Y,United Kingdom,2015,12,1
8097,Affiliates,N,United Kingdom,2018,8,0
8098,Affiliates,Y,United Kingdom,2016,1,1
8099,Direct,N,United Kingdom,2014,8,0
8100,SEO,N,United Kingdom,2018,5,0
8101,PPC Brand,N,United Kingdom,2018,3,0
8102,SEO,N,United Kingdom,2018,4,0
8103,SEO,N,United Kingdom,2018,4,0
8104,Direct,N,Ireland,2016,3,0
8105,PPC Brand,N,United Kingdom,2017,6,0
8106,PPC Brand,N,United Kingdom,2013,11,0
8107,SEO,N,Ireland,2018,3,0
8108,PPC ASA,N,United Kingdom,2018,9,0
8109,Display,Y,Ireland,2017,11,1
8110,Affiliates,Y,United Kingdom,2017,3,1
8111,Affiliates,Y,United Kingdom,2010,1,1
8112,Affiliates,N,United Kingdom,2013,4,0
8113,SEO,Y,United Kingdom,2017,10,1
8114,SEO,N,United Kingdom,2018,11,0
8115,Display,N,United Kingdom,2018,9,0
8116,Affiliates,N,United Kingdom,2008,12,0
8117,Direct,N,United Kingdom,2017,8,0
8118,PPC ASA,Y,United Kingdom,2018,5,1
8119,SEO,N,United Kingdom,2015,3,0
8120,Direct,N,United Kingdom,2017,8,0
8121,PPC Brand,Y,Ireland,2017,4,1
8122,SEO,N,United Kingdom,2014,4,0
8123,Affiliates,N,United Kingdom,2015,12,0
8124,Direct,N,Ireland,2009,9,0
8125,Affiliates,Y,United Kingdom,2018,4,1
8126,Direct,N,United Kingdom,2010,3,0
8127,Display,N,United Kingdom,2016,9,0
8128,PPC Brand,N,United Kingdom,2014,4,0
8129,Affiliates,N,United Kingdom,2016,7,0
8130,PPC Brand,N,United Kingdom,2018,4,0
8131,SEO,Y,United Kingdom,2012,3,1
8132,PPC Brand,N,United Kingdom,2018,5,0
8133,Affiliates,N,United Kingdom,2011,4,0
8134,PPC Brand,N,United Kingdom,2018,6,0
8135,Direct,N,United Kingdom,2016,2,0
8136,Affiliates,N,United Kingdom,2014,9,0
8137,Affiliates,Y,United Kingdom,2016,4,1
8138,SEO,Y,United Kingdom,2017,10,1
8139,Affiliates,Y,United Kingdom,2009,6,1
8140,Affiliates,Y,Ireland,2017,7,1
8141,Direct,N,Ireland,2013,12,0
8142,Direct,Y,United Kingdom,2014,4,1
8143,PPC Brand,Y,Ireland,2017,3,1
8144,SEO,Y,United Kingdom,2018,9,1
8145,Direct,Y,United Kingdom,2018,11,1
8146,SEO,Y,United Kingdom,2010,11,1
8147,PPC Brand,Y,United Kingdom,2017,4,1
8148,Direct,Y,United Kingdom,2004,3,1
8149,Affiliates,Y,United Kingdom,2015,4,1
8150,Direct,N,United Kingdom,2006,9,0
8151,Direct,N,United Kingdom,2017,6,0
8152,Social,N,United Kingdom,2014,8,0
8153,SEO,N,United Kingdom,2017,3,0
8154,Direct,N,United Kingdom,2015,4,0
8155,Direct,N,United Kingdom,2014,1,0
8156,PPC Brand,N,United Kingdom,2012,4,0
8157,PPC Brand,N,United Kingdom,2012,8,0
8158,SEO,N,United Kingdom,2011,3,0
8159,SEO,N,United Kingdom,2016,7,0
8160,SEO,N,United Kingdom,2016,11,0
8161,Direct,N,United Kingdom,2011,11,0
8162,Direct,N,United Kingdom,2017,2,0
8163,Direct,Y,United Kingdom,2004,8,1
8164,PPC Brand,N,United Kingdom,2017,9,0
8165,Affiliates,Y,Other,2017,11,1
8166,SEO,Y,United Kingdom,2018,11,1
8167,PPC Brand,N,United Kingdom,2012,3,0
8168,Affiliates,N,United Kingdom,2010,5,0
8169,Affiliates,Y,United Kingdom,2014,9,1
8170,Display,N,United Kingdom,2018,11,0
8171,Display,N,Ireland,2018,6,0
8172,Affiliates,N,United Kingdom,2018,7,0
8173,SEO,N,Ireland,2009,11,0
8174,Direct,N,Ireland,2014,6,0
8175,Direct,Y,United Kingdom,2002,3,1
8176,SEO,Y,United Kingdom,2018,3,1
8177,PPC (inc Competitor),N,United Kingdom,2017,3,0
8178,SEO,Y,United Kingdom,2015,11,1
8179,PPC Brand,Y,United Kingdom,2017,1,1
8180,Direct,N,United Kingdom,2017,4,0
8181,SEO,Y,United Kingdom,2017,4,1
8182,SEO,Y,United Kingdom,2015,3,1
8183,Social,Y,United Kingdom,2015,11,1
8184,SEO,N,United Kingdom,2014,4,0
8185,Affiliates,N,United Kingdom,2017,4,0
8186,SEO,Y,United Kingdom,2017,11,1
8187,Affiliates,N,United Kingdom,2011,12,0
8188,Direct,N,United Kingdom,2016,1,0
8189,SEO,Y,United Kingdom,2016,9,1
8190,Direct,Y,Ireland,1999,10,1
8191,SEO,N,United Kingdom,2017,5,0
8192,SEO,N,United Kingdom,2016,4,0
8193,SEO,N,Ireland,2015,9,0
8194,Direct,Y,United Kingdom,2018,3,1
8195,Affiliates,N,United Kingdom,2018,6,0
8196,Direct,N,United Kingdom,2018,4,0
8197,Affiliates,N,United Kingdom,2018,8,0
8198,Direct,N,United Kingdom,2018,8,0
8199,Affiliates,N,United Kingdom,2018,6,0
8200,Direct,N,United Kingdom,2018,3,0
8201,Affiliates,N,United Kingdom,2018,4,0
8202,PPC Brand,N,United Kingdom,2018,6,0
8203,PPC (inc Competitor),N,United Kingdom,2018,4,0
8204,PPC Brand,N,United Kingdom,2018,3,0
8205,PPC (inc Competitor),N,United Kingdom,2018,9,0
8206,Affiliates,N,United Kingdom,2018,11,0
8207,PPC Brand,N,United Kingdom,2018,4,0
8208,Direct,N,Ireland,2016,3,0
8209,PPC (inc Competitor),N,United Kingdom,2018,9,0
8210,Direct,N,Ireland,2012,3,0
8211,Direct,N,Ireland,2008,11,0
8212,Direct,N,Ireland,2014,12,0
8213,PPC Brand,N,Ireland,2017,12,0
8214,Direct,N,Ireland,2012,12,0
8215,Direct,N,Ireland,2004,4,0
8216,Direct,N,United Kingdom,2016,11,0
8217,Social,N,United Kingdom,2016,3,0
8218,PPC Brand,N,United Kingdom,2017,4,0
8219,Direct,N,United Kingdom,2016,4,0
8220,Direct,N,United Kingdom,2016,10,0
8221,Direct,N,United Kingdom,2008,4,0
8222,PPC (inc Competitor),N,United Kingdom,2017,3,0
8223,Direct,N,United Kingdom,2016,6,0
8224,Direct,N,Ireland,2008,3,0
8225,Direct,N,United Kingdom,2016,8,0
8226,Direct,N,Ireland,2009,2,0
8227,SEO,N,United Kingdom,2015,4,0
8228,Social,N,Ireland,2015,5,0
8229,Direct,N,United Kingdom,2018,7,0
8230,PPC Brand,Y,United Kingdom,2018,10,1
8231,Direct,Y,United Kingdom,2018,12,1
8232,Direct,N,Ireland,2018,12,0
8233,Affiliates,N,United Kingdom,2018,11,0
8234,PPC Brand,N,United Kingdom,2018,12,0
8235,PPC Brand,Y,United Kingdom,2011,4,1
8236,SEO,Y,United Kingdom,2018,7,1
8237,SEO,Y,United Kingdom,2017,8,1
8238,Social,N,United Kingdom,2018,6,0
8239,Affiliates,N,United Kingdom,2018,3,0
8240,Affiliates,Y,United Kingdom,2013,2,1
8241,PPC (inc Competitor),N,United Kingdom,2018,4,0
8242,PPC (inc Competitor),N,United Kingdom,2018,4,0
8243,Direct,N,United Kingdom,2018,6,0
8244,Affiliates,N,United Kingdom,2018,8,0
8245,SEO,N,United Kingdom,2018,6,0
8246,Direct,N,United Kingdom,2018,3,0
8247,Social,N,United Kingdom,2018,6,0
8248,Affiliates,N,United Kingdom,2018,11,0
8249,PPC Brand,N,United Kingdom,2018,4,0
8250,PPC Brand,N,United Kingdom,2018,2,0
8251,PPC Brand,N,United Kingdom,2018,4,0
8252,Direct,N,United Kingdom,2018,8,0
8253,Affiliates,Y,Other,2018,8,1
8254,Direct,Y,Other,2018,2,1
8255,Direct,Y,Other,2018,6,1
8256,Affiliates,Y,United Kingdom,2017,12,1
8257,Affiliates,N,United Kingdom,2016,2,0
8258,SEO,Y,Ireland,2017,7,1
8259,Direct,N,Ireland,2017,3,0
8260,Direct,N,Ireland,2016,6,0
8261,SEO,N,United Kingdom,2011,4,0
8262,PPC Brand,N,United Kingdom,2015,3,0
8263,PPC Brand,N,United Kingdom,2011,10,0
8264,Display,N,United Kingdom,2016,4,0
8265,Affiliates,N,United Kingdom,2014,4,0
8266,Affiliates,N,United Kingdom,2014,4,0
8267,Affiliates,N,United Kingdom,2017,2,0
8268,Direct,N,United Kingdom,2005,7,0
8269,PPC Brand,N,United Kingdom,2012,4,0
8270,Display,N,United Kingdom,2016,5,0
8271,Affiliates,N,United Kingdom,2017,1,0
8272,PPC (inc Competitor),N,United Kingdom,2009,2,0
8273,Direct,Y,United Kingdom,2018,1,1
8274,PPC (inc Competitor),N,United Kingdom,2018,11,0
8275,Affiliates,N,United Kingdom,2018,10,0
8276,Direct,N,United Kingdom,2018,11,0
8277,SEO,Y,Ireland,2012,10,1
8278,Direct,N,United Kingdom,2018,10,0
8279,Social,N,United Kingdom,2018,11,0
8280,Direct,N,Ireland,2001,9,0
8281,Direct,N,United Kingdom,2018,4,0
8282,Affiliates,N,United Kingdom,2012,2,0
8283,PPC Brand,N,United Kingdom,2013,4,0
8284,PPC Brand,N,United Kingdom,2016,4,0
8285,PPC Brand,N,United Kingdom,2016,8,0
8286,Social,N,United Kingdom,2018,3,0
8287,SEO,N,United Kingdom,2018,4,0
8288,Affiliates,Y,United Kingdom,2017,2,1
8289,SEO,Y,United Kingdom,2017,3,1
8290,Affiliates,N,United Kingdom,2018,2,0
8291,Direct,N,United Kingdom,2016,12,0
8292,SEO,N,United Kingdom,2017,3,0
8293,PPC Brand,Y,United Kingdom,2011,11,1
8294,Direct,N,Ireland,2018,5,0
8295,SEO,Y,United Kingdom,2018,8,1
8296,SEO,N,United Kingdom,2009,8,0
8297,SEO,N,United Kingdom,2016,4,0
8298,Direct,N,United Kingdom,2016,2,0
8299,Direct,N,United Kingdom,2015,4,0
8300,Affiliates,N,United Kingdom,2014,12,0
8301,Direct,N,United Kingdom,2018,6,0
8302,SEO,N,Ireland,2010,2,0
8303,SEO,N,United Kingdom,2018,7,0
8304,Direct,N,United Kingdom,2018,9,0
8305,Affiliates,Y,United Kingdom,2016,12,1
8306,Affiliates,Y,Other,2012,6,1
8307,Direct,N,Ireland,2004,3,0
8308,Direct,N,United Kingdom,2009,4,0
8309,Other,N,United Kingdom,2014,3,0
8310,Other,Y,United Kingdom,2002,5,1
8311,SEO,Y,United Kingdom,2016,10,1
8312,PPC (inc Competitor),Y,United Kingdom,2017,11,1
8313,Direct,N,United Kingdom,2016,12,0
8314,Direct,N,United Kingdom,2016,1,0
8315,Social,N,United Kingdom,2017,4,0
8316,PPC (inc Competitor),N,United Kingdom,2016,7,0
8317,Affiliates,N,United Kingdom,2018,9,0
8318,Affiliates,N,United Kingdom,2014,10,0
8319,PPC (inc Competitor),N,United Kingdom,2017,4,0
8320,SEO,N,United Kingdom,2014,12,0
8321,SEO,N,United Kingdom,2017,5,0
8322,Affiliates,Y,United Kingdom,2015,8,1
8323,PPC ASA,N,United Kingdom,2018,4,0
8324,SEO,Y,Other,2018,10,1
8325,SEO,Y,Other,2018,7,1
8326,SEO,N,United Kingdom,2015,2,0
8327,Direct,N,United Kingdom,2016,3,0
8328,Direct,N,United Kingdom,2013,4,0
8329,Direct,N,United Kingdom,2015,4,0
8330,Direct,N,United Kingdom,2017,4,0
8331,PPC Brand,N,United Kingdom,2018,3,0
8332,Direct,N,United Kingdom,2015,4,0
8333,SEO,Y,United Kingdom,2018,9,1
8334,Affiliates,Y,United Kingdom,2012,10,1
8335,PPC Brand,N,United Kingdom,2018,3,0
8336,Direct,N,United Kingdom,2012,11,0
8337,Direct,N,United Kingdom,2017,5,0
8338,PPC Brand,N,United Kingdom,2017,4,0
8339,Direct,N,United Kingdom,2005,11,0
8340,SEO,N,Ireland,2014,3,0
8341,Affiliates,Y,United Kingdom,2014,3,1
8342,SEO,N,United Kingdom,2014,4,0
8343,Direct,Y,United Kingdom,2018,4,1
8344,Affiliates,N,United Kingdom,2016,4,0
8345,Affiliates,N,United Kingdom,2012,3,0
8346,PPC Brand,Y,United Kingdom,2009,3,1
8347,Affiliates,N,United Kingdom,2018,4,0
8348,Direct,N,United Kingdom,2017,12,0
8349,Direct,Y,United Kingdom,2018,1,1
8350,PPC (inc Competitor),N,United Kingdom,2014,4,0
8351,PPC Brand,N,United Kingdom,2014,4,0
8352,PPC Brand,Y,United Kingdom,2016,3,1
8353,PPC Brand,Y,United Kingdom,2018,2,1
8354,PPC Brand,Y,United Kingdom,2018,6,1
8355,PPC Brand,N,United Kingdom,2016,6,0
8356,Direct,Y,United Kingdom,2018,10,1
8357,Direct,Y,United Kingdom,2015,5,1
8358,Direct,N,Ireland,2013,9,0
8359,Affiliates,Y,United Kingdom,2011,7,1
8360,Direct,N,United Kingdom,2015,8,0
8361,Direct,N,Other,2016,2,0
8362,Direct,N,United Kingdom,2016,3,0
8363,PPC Brand,N,United Kingdom,2010,3,0
8364,Affiliates,Y,United Kingdom,2002,4,1
8365,Direct,Y,Other,2018,5,1
8366,SEO,Y,Other,2018,10,1
8367,Direct,N,United Kingdom,2012,4,0
8368,Direct,N,United Kingdom,2013,3,0
8369,Affiliates,N,United Kingdom,2012,9,0
8370,Direct,N,United Kingdom,2013,10,0
8371,Direct,N,United Kingdom,2014,4,0
8372,Direct,N,United Kingdom,2012,7,0
8373,PPC Brand,N,United Kingdom,2017,1,0
8374,Direct,N,United Kingdom,2014,4,0
8375,Direct,N,United Kingdom,2015,4,0
8376,PPC Brand,N,United Kingdom,2011,5,0
8377,Direct,Y,United Kingdom,2014,12,1
8378,Direct,N,United Kingdom,2016,1,0
8379,Direct,Y,Ireland,2013,3,1
8380,Affiliates,N,United Kingdom,2018,11,0
8381,SEO,Y,United Kingdom,2017,4,1
8382,Direct,N,Ireland,2018,3,0
8383,SEO,N,United Kingdom,2018,2,0
8384,PPC Brand,N,United Kingdom,2018,4,0
8385,PPC (inc Competitor),N,United Kingdom,2018,4,0
8386,PPC (inc Competitor),N,United Kingdom,2018,3,0
8387,Affiliates,N,United Kingdom,2018,9,0
8388,Direct,N,United Kingdom,2018,8,0
8389,PPC (inc Competitor),N,United Kingdom,2018,4,0
8390,Direct,N,Ireland,2018,4,0
8391,PPC (inc Competitor),N,United Kingdom,2018,9,0
8392,Direct,Y,United Kingdom,2018,2,1
8393,PPC Brand,N,Ireland,2018,3,0
8394,Affiliates,N,United Kingdom,2015,5,0
8395,Direct,N,United Kingdom,2016,3,0
8396,PPC Brand,N,United Kingdom,2016,4,0
8397,PPC (inc Competitor),N,Ireland,2018,4,0
8398,PPC Brand,N,United Kingdom,2018,4,0
